text,highlighted
"Users who utilize any of khan academy's application programming interfaces (""apis"") additionally agree to be bound by khan academy's api terms of service. 3.2 other guidelines.",0
4.2 school accounts.,0
"You warrant, represent and agree that you will not provide any user content or otherwise use the services in a manner that (i) infringes, violates or misappropriates another's intellectual property rights, rights of publicity or privacy, or other rights.",0
"Such license is perpetual and irrevocable, except to the extent required to comply with applicable privacy law relating to ownership and control of your personal information, including education records.",1
"Khan academy will send any notice of dispute to you by first class u.s. mail to your address if khan academy has it, or otherwise to your e-mail address.",1
"Upon any termination of the school account by authorized school personnel, the user's learning activity (including any learning activity from school use) will be retained in any linked personal account. 1.9 school districts.",0
"If you are school personnel and you register an account for a child user or other student (either, a ""school user"") or direct a school user to create an account for school use, you represent and warrant that you have either received express consent from such school user's parent or legal guardian or that you (or your institution) have complied and will comply with all applicable requirements of an exemption from or exception to parental consent requirements, necessary for you to register the school user for the website and provide to khan academy the information you disclose in connection with the registration of such school user.",0
"By posting, submitting or distributing user postings through the services, you hereby grant to each user of the services a non-exclusive license to access and use your user postings in any manner permitted or made available by khan academy on or through the services. (b) user code.",0
User content license grant. 6.,0
"Linked accounts may benefit students who want to use the website for both personal and school purposes, by allowing school personnel to have a deeper understanding of student progress, and by allowing users to keep track of all of their khan academy learning activity on an aggregate basis.",0
"You represent and warrant to khan academy that, prior to creation of accounts for school use, you have either obtained all necessary parent or guardian consents, or have complied and will comply with all applicable requirements of an exemption from or exception to parental consent requirements, including: under ferpa, you have complied and will comply with the ""school official"" exception, or the ""directory information"" exception thereunder.",0
See section 1.3. 1.7 coaches.,0
"If a user chooses to associate a personal account with their school account, the two accounts will be deemed ""linked"" accounts, and the user's learning activity (information regarding use of the website generated by the user through use of the website), whether generated during or outside of the school use, may be viewed by any person with access to either account.",0
"If you have a dispute with one or more users, you release us (and the khan academy parties) from all claims, demands and damages (actual and consequential) of every kind and nature, known and unknown, arising out of or in any way connected with such disputes, including damages for loss of profits, goodwill, use, privacy or data.",0
7.,0
No warranties 13.1 no warranties.,0
Digital millennium copyright act. 7.,0
Coaches are not permitted to create or register accounts for any other user.,0
"The licensed educational content and licensed educational code are intended for personal, non-commercial use only.",0
It is khan academy's policy to respond to notices of alleged copyright infringement that comply with the digital millennium copyright act.,0
Indemnification. 13.,0
"In order to begin coaching relationship, the student or other user you wish to coach must either have a pre-existing account on the services, or must establish an account pursuant to these terms.",0
"Please read the khan academy privacy policy, which is hereby incorporated into these terms (and which are part of our contract with you), carefully for information relating to khan academy's collection, use, and disclosure of your personal information.",0
Under no circumstances will khan academy be liable for the school personnel's failure to consult their school's authorities and administrators or for failing to obtain school consent when required. (c) identification of school accounts.,0
(e) arbitration procedures.,1
"Khan academy may make available on the services certain educational videos, exercises, and related supplementary materials that are owned by khan academy or its third-party licensors (the ""licensed educational content"").",0
"You acknowledge and agree that, although khan academy may provide certain features intended to allow you to restrict some user content you create from others, khan academy does not guarantee that such user content will never be accessible by others.",0
"(ii) your use of (or inability to use) the website or the khan academy offerings, or (iii) any other interactions with khan academy or any third-party through or in connection with the khan academy offerings, including other users,.",1
"If you have questions about how to create school accounts that are associated with a school's class on the service, please contact our customer support team at khan.co/ka-support. (d) use of integrated services in school accounts.",0
Your privacy is important to khan academy.,0
"If you are a california resident, you waive your rights under california civil code â§1542, which says: ""a general release does not extend to claims which the creditor does not know or suspect to exist in his or her favor at the time of executing the release, which if known by him or her must have materially affected his settlement with the debtor.""",0
"Khan academy may enter into supplemental written agreements with school districts with respect to use of the services on a district-wide basis (""district agreements"").",0
"Pursuant to district agreements, we may provide additional services to school districts, and/or may provide additional undertakings to school districts with respect to the services.",0
Coaches may not provide this consent directly or on behalf of the parent or guardian.,0
"In these terms, we refer to any user that you connect to your khan academy account (other than school personnel and parent users, who have different account permissions) as a ""coach"".",0
"You further understand and acknowledge that you may be exposed to user content that is inaccurate, offensive, indecent or objectionable, and you agree to waive, and hereby do waive, any legal or equitable rights or remedies you have or may have against khan academy with respect thereto.",0
"With respect to school accounts, consistent with applicable privacy law, as between khan academy and you, you (or your school, as applicable) retain all ownership rights you have in any user content to the extent such content is an education record.",1
"By downloading or otherwise accessing such licensed educational code, you agree to comply with all the terms of the mit license. 7.4 non-commercial use.",0
"By posting, submitting or distributing user code through the services, you hereby grant to each user of the services a non-exclusive license to access, use, reproduce, and distribute your user code as fully permitted under, and in accordance with the terms of, the mit license (currently available at: the opensource license webpage) (the ""mit license""). (c) downloadable content.",0
"By posting, submitting or distributing user content on or through the services, you hereby grant to khan academy a worldwide, non-exclusive, transferable, assignable, fully paid-up, royalty-free right and license to (a) host, transfer, display, perform, reproduce, distribute, prepare derivative works of, use, make, have made, import, and otherwise exploit your user content, in whole or in part, in any media formats and through any media channels (now known or hereafter developed, to the extent consistent with applicable law and khan academy's privacy policy).",0
"To the fullest extent permissible pursuant to applicable law, the khan academy parties disclaim any and all warranties and conditions of any kind, whether statutory, express or implied, including, but not limited to, all implied warranties of merchantability, quality, availability, quiet enjoyment, fitness for a particular purpose, title, and non-infringement.",1
"In no event will khan academy's or the khan academy parties' total liability to you for all damages, losses, and causes of action arising out of or relating to the terms or your use of the website or your interaction with other website users (whether in contract, tort (including negligence), warranty, or otherwise), exceed the amount paid by you to khan academy, if any, for accessing the website during the twelve months immediately preceding the date of the claim or one hundred dollars ($100), whichever is greater. 14.3 basis of the bargain.",0
The one-year period begins when the events giving rise to the dispute first occur.,1
"If a parent user does not consent or rescinds such school consent, school personnel or the institution shall immediately notify khan academy to discontinue that student's access to the services and ensure that such student's information is no longer accessible through the services.",0
Disputes arising under these terms will be resolved in accordance with the version of the terms in place at the time the dispute arose.,1
"The website is not available to (a) any users previously suspended or removed from the website by khan academy or (b) any persons under the age of 13 whose registration has not been approved by a legal parent or guardian (or, for school accounts, by school personnel as permitted under the terms).",0
"The sale or rental of (1) any part of the licensed educational content, (2) any derivative works based at least in part on the licensed educational content, or (3) any collective work that includes any part of the licensed educational content; ii.",0
"Khan academy may make available, or allow users to create and make available, on or through the services certain educational, user-readable source code in connection with the ""computer science"" modules or exercises available on the services (the ""licensed educational code"").",0
You agree that any integrated service is a reference site (as defined below) and you are solely responsible for your interactions with the integrated service as a result of accessing the services through the integrated service.,0
"The terms, the privacy policy and guidelines constitute the entire agreement between you and khan academy relating to the subject matter herein and will not be modified except in writing, signed by both parties, or by a change to the terms, privacy policy or guidelines made by khan academy as set forth in section 4 above. 15.10 disclosures.",1
"The user's election to enable account linking must be made, if at all, in connection with the initial account registration and rostering process for a given school year.",0
"Except as otherwise provided in a district agreement, these terms remain in effect for all individual users of the services in the relevant district. 1.10 interational use.",0
"Visitors and users of the services are referred to individually as ""user"" and collectively as ""users"". please read the following terms of service carefully.",0
"You acknowledge that are solely responsible for your user content and the consequences of posting, creating, or publishing such user content. 5.2 license grant to khan academy.",0
"If you are under the age of 18, you represent that your parent or legal guardian has reviewed and agreed to the terms on your behalf.",0
Modification of the terms. 4.1 general.,0
"You acknowledge and agree that khan academy has offered the website and entered into the terms in reliance upon the disclaimers and the limitations of liability set forth herein, that the disclaimers and the limitations of liability set forth herein reflect a reasonable and fair allocation of risk between you and khan academy, and that the disclaimers and the limitations of liability set forth herein form an essential basis of the bargain between you and khan academy.",0
Term and termination. 11.,0
"Upon opening an account, you accept the terms in the form posted on our website.",1
"Box 1630, mountain view, ca 94042 and also via e-mail to notices@khanacademy.org.",1
"If a dispute is not filed within one year, it is permanently barred. (h) venue.",1
You also agree that you will ensure that this information is kept accurate and up-to-date at all times.,1
"Khan academy is not responsible for the actions, content, information or data of other third parties, including other users.",1
"In the event that any dispute cannot be resolved by binding arbitration in accordance with this section 15.4, you agree that such dispute will be filed only in the state or federal courts in and for santa clara county, california, and each of you and khan academy hereby consent and submit to the personal and exclusive jurisdiction of such courts for the purpose of litigating any such action.",1
These remedies are in addition to any other remedies khan academy may have at law or in equity.,0
"Box 1630, mountain view, ca 94042 and also via e-mail to notices@khanacademy.org. 15.2 waiver.",0
"If the institution has a separate written service agreement with khan academy that includes rostering services for your institution, accounts provided for classroom use will be school accounts.",0
"In certain cases, khan academy or its licensors may make available licensed educational content under alternate license terms, such as a variant of the creative commons license (as defined below) (each, an ""alternate license"").",0
"You understand that whether or not such user content is published, khan academy does not guarantee any confidentiality with respect to any submissions.",0
"The right to access and use the services is not granted in jurisdictions, if any, where it may be prohibited, or where your use would render khan academy in violation of any applicable laws or regulations, including without limitation, applicable privacy laws. 2.",0
"If you are at least 18 years of age and you are the legal parent or guardian of a child that seeks to register as a child user of the services, you may register a parent account on the services (""parent user"").",0
"When using the services, you will be subject to any additional posted guidelines or rules applicable to specific services and features which may be posted from time to time (the ""guidelines"").",0
Any court with jurisdiction over the parties may enforce the arbitrator's award. > (d) class action waiver.,1
"Instead, all disputes will be resolved before a neutral arbitrator, whose decision will be final except for a limited right of appeal under the federal arbitration act.",1
"Apple is not responsible for the investigation, defense, settlement and discharge of any third-party claim that the services or your possession and use of the services infringes that third party's intellectual property rights.",1
"Alternatively, we may give you legal notice by mail to a postal address, if provided by you through the services.",0
"You also represent that you have not been previously suspended or removed from the services by khan academy, and that your registration and your use of the services is in compliance with any and all applicable laws. 1.2 account.",0
Khan academy reserves all rights to take legal actions against anyone who misrepresents personal information or is otherwise untruthful about their identity.,0
"If you register, approve or consent to the registration of, or otherwise assume responsibility for any child user, you represent and warrant that you are such child user's legal parent or guardian and you agree to be bound by the terms on behalf of such child user, including without limitation being liable for all use of the website by the child user.",0
"In order to expedite and control the cost of disputes, khan academy and you agree that any legal or equitable claim, dispute, action or proceeding arising from or related to your use of the services or these terms (""dispute"") will be resolved as follows to the fullest extent permitted by law: (b) notice of dispute.",1
"(ii) violates any international, federal, state or local law, statute, ordinance or regulation or which would render khan academy in violation of any applicable laws or regulations, including without limitation, applicable privacy laws (collectively, ""applicable law"").",0
"Where expressly indicated as such on the services, and subject to the terms and conditions of these terms, the applicable licensed educational content is licensed to you under the terms of the alternate license.",0
Limitation of liability and damages. 14.1 limitation of liability.,0
"Any such personal accounts will be established under khan academy's standard account opening process, including parent consent for users under the age of 13. (b) termination by parents.",0
"No advice or information, whether oral or written, obtained by you from khan academy or through the website will create any warranty not expressly stated herein.",1
